dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	5506	as+if+we+never+said+goodbye_20980956.html	5505	as+if+we+never+said+goodbye_20012553.html
1.0	67776	sing+a+song+for+you_20280512.html	67775	sing+a+song+for+you_20137275.html
0.9230769230769231	81561	we+found+love_20987570.html	81560	we+found+love_20984115.html
1.0	52067	merry+christmas+darling_21047535.html	52064	merry+christmas+darling_10169757.html
1.0	83855	with+a+little+help+from+my+friends_10150804.html	1121	a+little+help+from+my+friends_20627331.html
0.8862876254180602	51417	massacre_20136626.html	51416	massacre_20068049.html
1.0	32565	here+we+go+round+the+mulberry+bush_20463693.html	32564	here+we+go+round+the+mulberry+bush_20131354.html
0.8929765886287625	67578	silent+night_20802858.html	67567	silent+night_20520220.html
0.9230769230769231	80459	vertigo_10090856.html	80458	vertigo+do+the+demolition_20926323.html
1.0	43108	jingo_20121368.html	43076	jin+go+lo+ba_20582921.html
1.0	13932	cherry+pie_10185727.html	13931	cherry+pie_10148252.html
0.9431438127090301	35849	i+dont+need+no+doctor_20726222.html	35847	i+dont+need+no+doctor_20185553.html
0.9665551839464883	46249	let+it+be_20820024.html	46241	let+it+be_20073713.html
0.939799331103679	56500	nobody+knows+you+when+youre+down+and+out_20933749.html	56498	nobody+knows+you+when+youre+down+and+out_20269060.html
1.0	36322	i+guess+ill+always+love+you_20846463.html	36321	i+guess+ill+always+love+you_20825718.html
0.9096989966555183	47633	little+drummer+boy_20987287.html	47631	little+drummer+boy_20800851.html
1.0	77906	tightrope_20131668.html	16103	couldnt+stand+the+weather_20131639.html
1.0	83050	white+christmas_20068150.html	83047	white+christmas_20022480.html
0.9364548494983278	21980	ebb+tide_20665784.html	21977	ebb+tide_20055724.html
0.8795986622073578	1041	a+house+without+love_20222782.html	1040	a+house+without+love_20064103.html
1.0	66236	september+song_20832813.html	66235	september+song_20821362.html
1.0	33884	home_20863515.html	33866	home_20039360.html
0.9130434782608695	17430	dancing+queen_20002554.html	17429	dancing+queen+live_20818850.html
0.9063545150501672	25617	fool+till+the+end_20650937.html	25616	fool+til+the+end_20759777.html
0.8862876254180602	3207	all+of+me_20085357.html	3204	all+of+me_20017996.html
0.8595317725752508	1820	above+all_20777411.html	1817	above+all_10180220.html
1.0	46249	let+it+be_20820024.html	46239	let+it+be_10026524.html
0.8896321070234113	3994	amazing+grace_20143703.html	3989	amazing+grace_20048418.html
0.9096989966555183	47633	little+drummer+boy_20987287.html	47626	little+drummer+boy_20690650.html
1.0	58921	opel_20291459.html	58920	opel_20108830.html
1.0	33998	honky+tonkin_20101235.html	33997	honky+tonkin_20064059.html
1.0	14002	child+in+the+manger_20093078.html	14001	child+in+a+manger_20767839.html
0.9063545150501672	69613	sorry+seems+to+be+the+hardest_20807608.html	69612	sorry+seems+to+be+the+hardest+word_20310148.html
0.9063545150501672	69613	sorry+seems+to+be+the+hardest_20807608.html	69611	sorry+seems+to+be+the+hardest+word_10239111.html
0.9130434782608695	85404	your+love+keeps+lifting+me+higher+and+higher_20933752.html	33089	higher+and+higher_21077502.html
0.9130434782608695	85404	your+love+keeps+lifting+me+higher+and+higher_20933752.html	33088	higher+and+higher_20212558.html
1.0	58492	one+nation+under+a+groove_20815200.html	58491	one+nation+under+a+groove+part+1_20281645.html
1.0	38699	if+tomorrow+never+comes_20145930.html	38698	if+tomorrow+never+comes_20057979.html
0.9063545150501672	13762	charting+the+single_20088809.html	13761	charting+the+single_20053768.html
1.0	71536	suedehead_10183613.html	39967	im+so+sorry_20471620.html
1.0	8008	begin+the+beguine_20153584.html	8007	begin+the+beguine_20153583.html
0.9230769230769231	65140	sanctuary_20773551.html	65133	sanctuary+the+whole+song_20649021.html
1.0	65206	santa+claus+is+coming+to+town_20818604.html	65201	santa+claus+is+coming+to+town_20570100.html
0.9364548494983278	52365	might+just+take+your+life_20146239.html	52364	might+just+take+your+life_20038740.html
1.0	25884	for+what+its+worth_20472185.html	25882	for+what+its+worth_10245595.html
1.0	63528	ride+across+the+river_20089399.html	63527	ride+across+the+river_20040683.html
1.0	39813	im+not+in+love_10200363.html	39811	im+not+in+love+rework+of+art_20929893.html
0.9698996655518395	53558	motown+medley_20575601.html	42592	jackson+5+medley_20701521.html
1.0	82463	when+i+fall+in+love_20098157.html	82462	when+i+fall+in+love_20098122.html
1.0	21295	dreamland_20188349.html	21294	dreamland_20188348.html
1.0	48505	look+for+the+silver+lining_20235916.html	48504	look+for+the+silver+lining+from+till+the+clouds+roll+by_20960766.html
0.8996655518394648	83691	wings+of+love_20083161.html	76451	the+sun+goes+down_20083127.html
1.0	43159	john+barleycorn_20224177.html	43158	john+barleycorn_20131233.html
0.939799331103679	69661	soul+kitchen_20665392.html	69659	soul+kitchen_20042745.html
0.9331103678929766	32416	here+comes+the+sun_20100611.html	32415	here+comes+the+sun_20059163.html
1.0	44317	kentucky+woman_20098874.html	44316	kentucky+woman_20038844.html
1.0	1199	a+lovely+way+to+spend+an+evening_21014478.html	1198	a+lovely+way+to+spend+an+evening_20055655.html
1.0	50317	lust+for+life_20066947.html	50316	lust+for+life+feat+the+pretenders_20244367.html
0.8695652173913043	3863	always+on+my+mind_20534289.html	3860	always+on+my+mind_20047785.html
0.9364548494983278	38832	if+you+need+me_20203064.html	38831	if+you+need+me_20203060.html
1.0	55064	nature+boy_21087939.html	55063	nature+boy_20565107.html
0.903010033444816	33110	higher+love_20834762.html	33107	higher+love_20131220.html
1.0	12443	can+we+just+stop+and+talk+awhile_20632030.html	12442	can+we+just+stop+and+talk+a+while+feat+gary+v_20629543.html
1.0	69946	speechless+from+life+soundtrack_20496734.html	69945	speechless+feat+ronald+isley_20289718.html
0.8528428093645485	83111	white+rabbit_21106896.html	83108	white+rabbit_20621861.html
0.9698996655518395	70893	still_20083840.html	70891	still_20059857.html
1.0	17323	dance+to+the+music_20184327.html	17322	dance+to+the+music_20124890.html
1.0	4163	america_20612948.html	4158	america_20261900.html
1.0	4008	amazing+grace_20792670.html	3996	amazing+grace_20268824.html
0.9297658862876255	69147	someone+to+watch+over+me_20753988.html	69146	someone+to+watch+over+me_20700701.html
1.0	79402	turn+me+on_20983212.html	79401	turn+me+on_20975890.html
1.0	37958	i+will+sing_20343957.html	37956	i+will+sing_10141984.html
1.0	73081	tears+in+heaven_20464879.html	73080	tears+in+heaven_20051574.html
1.0	46333	let+it+snow+let+it+snow+let+it+snow_20816521.html	46331	let+it+snow+let+it+snow+let+it+snow_20726044.html
1.0	56018	no+easy+way+down_20043864.html	1233	a+man+without+a+dream_20095371.html
0.9464882943143813	81510	we+cant+back+down_20878734.html	12587	cant+back+down_20878572.html
1.0	49255	love+is+a+many+splendored+thing_20804298.html	49253	love+is+a+many+splendored+thing_20248673.html
1.0	49255	love+is+a+many+splendored+thing_20804298.html	49254	love+is+a+many+splendored+thing_20504149.html
1.0	44858	knockin+on+heavens+door_20887379.html	44857	knockin+on+heavens+door_20818906.html
1.0	10671	boys+girls+like+you+me_20163904.html	10661	boys+and+girls+like+you+and+me_20163905.html
1.0	76470	the+supernatural+anaesthetist_20297501.html	32420	here+comes+the+supernatural+anaesthetist_20058852.html
1.0	77547	this+old+heart+of+mine+is+weak+for+you_20920169.html	63317	rest+of+our+life_21067650.html
0.9632107023411371	76517	the+thing+that+should+not+be_20315261.html	76516	the+thing+that+should+not+be_20092150.html
0.8929765886287625	33854	homeward+bound_20649779.html	33850	homeward+bound+feat+paul+simon_20216103.html
0.9230769230769231	46333	let+it+snow+let+it+snow+let+it+snow_20816521.html	46325	let+it+snow+let+it+snow+let+it+snow_20064487.html
1.0	24225	far+from+home_20198526.html	24224	far+from+home_20131335.html
0.9832775919732442	41832	its+all+coming+back+to+me+now_20487398.html	41831	its+all+coming+back+to+me+now_20318870.html
0.9866220735785953	33972	honky+tonk+blues_20709615.html	33970	honky+tonk+blues_20064058.html
0.9565217391304348	14797	closer+you+and+i_20643865.html	14796	closer+to+you_20646090.html
0.9230769230769231	82009	what+are+you+doing+new+years+eve_20771693.html	82007	what+are+you+doing+new+years+eve_20144704.html
1.0	77019	there+goes+that+feeling+again_20547296.html	72134	sweat_20654855.html
1.0	26877	fun+in+acapulco_20049219.html	25543	follow+that+dream_20048852.html
0.8795986622073578	23490	evil+woman_20671675.html	23488	evil+woman_20333660.html
1.0	35427	i+cant+get+next+to+you_20584963.html	35426	i+cant+get+next+to+you_20462630.html
1.0	29138	good+christian+men+rejoice_20887337.html	29137	good+christian+men+rejoice_20692521.html
0.8561872909698997	73130	teenage+lobotomy_20374863.html	73129	teenage+labotomy_20322749.html
1.0	82566	when+my+dreamboat+comes+home_21058729.html	82565	when+my+dreamboat+comes+home_20338970.html
0.8595317725752508	47810	little+wing_20132063.html	47808	little+wing_20071564.html
0.8862876254180602	32419	here+comes+the+sun_21068980.html	32415	here+comes+the+sun_20059163.html
1.0	32419	here+comes+the+sun_21068980.html	32414	here+comes+the+sun_10026518.html
0.8762541806020067	58707	one_20269578.html	58705	one_20141388.html
0.9230769230769231	9933	blue+skies_20155806.html	9924	blue+skies_20045690.html
1.0	42897	jesse_21044032.html	42896	jesse_20027270.html
1.0	14356	christmas+to+remember_20674259.html	812	a+christmas+to+remember_20041798.html
0.959866220735786	67930	sisters+of+mercy_20132446.html	67929	sisters+of+mercy_20082887.html
1.0	53722	mr+bojangles_20261803.html	53719	mr+bojangles_10194009.html
0.9832775919732442	33367	hobos+lullaby_20800868.html	33366	hobos+lullaby_20211224.html
0.959866220735786	76096	the+riot+of+your+time_20122689.html	48299	long+distance+love+affair_20515116.html
1.0	82598	when+the+eagle+flies_20338665.html	82597	when+the+eagle+flies_20131483.html
0.8595317725752508	1549	a+song+for+you_20809195.html	1542	a+song+for+you_20027430.html
1.0	79316	tuesday_21086822.html	79315	tuesday_21086817.html
1.0	1546	a+song+for+you_20274357.html	1545	a+song+for+you_20274349.html
1.0	53211	moon+river_20665773.html	53209	moon+river_20260270.html
1.0	53211	moon+river_20665773.html	53207	moon+river_20055151.html
1.0	82264	what+you+sayin_20654854.html	72134	sweat_20654855.html
1.0	46338	let+it+snow+let+it+snowlet+it+snow_20040044.html	46335	let+it+snow+let+it+snow+let+it+snow_20824693.html
0.9096989966555183	43266	jolene_20990680.html	43260	jolene_20041709.html
1.0	82092	what+had+happened_20832845.html	26880	fun+lovin+criminals_20197519.html
1.0	1629	a+time+for+us_20320625.html	1628	a+time+for+us_20320612.html
0.9531772575250836	47743	little+queenie_20246776.html	47741	little+queenie_20115770.html
0.9096989966555183	65518	say+once+more_10010096.html	65517	say+once+more+in+album+lead+me+on_20928097.html
1.0	37582	i+wanna+be+your+man_20345448.html	37579	i+wanna+be+your+man_20014294.html
1.0	31202	have+i+told+you+lately+that+i+love+you_20824873.html	31201	have+i+told+you+lately+that+i+love+you_20822069.html
1.0	14256	christmas+day_20767850.html	14255	christmas+day_20763874.html
1.0	28371	glorify+your+name_20809203.html	28370	glorify+your+name_20541611.html
1.0	26339	freaks_20088889.html	26338	freaks_20053753.html
0.9531772575250836	31280	have+yourself+a+merry+little+christmas_20144693.html	31265	have+yourself+a+merry+litlle+christmas_20726965.html
1.0	47759	little+saint+nick_20695564.html	47757	little+saint+nick_20013897.html
0.9297658862876255	11990	by+your+side_20809467.html	11989	by+your+side_20626663.html
1.0	15421	come+rain+or+come+shine_20171445.html	15416	come+rain+or+come+shine_20042090.html
1.0	36058	i+feel+so+close+to+you_21017547.html	24521	feel+so+close_20917874.html
1.0	15421	come+rain+or+come+shine_20171445.html	15418	come+rain+or+come+shine_20056366.html
1.0	15421	come+rain+or+come+shine_20171445.html	15417	come+rain+or+come+shine_20045703.html
1.0	22333	embraceable+you_20998263.html	22326	embracable+you_20251924.html
0.8862876254180602	31288	have+yourself+a+merry+little+christmas_20492005.html	31272	have+yourself+a+merry+little+christmas_20032137.html
0.9665551839464883	63166	remember+me+this+way_20620529.html	63165	remember+me+this+way_20603737.html
1.0	29478	goodbye_10091224.html	29469	goodbye+us+song_20505221.html
1.0	75666	the+night+time+is+the+right+time_20664864.html	75665	the+night+time+is+the+right+time_20034334.html
1.0	14615	clampdown_20067378.html	14614	clampdown_20031831.html
0.9866220735785953	8904	biko_10204691.html	8903	biko+with+peter+gabriel_20647944.html
1.0	48158	london_20240575.html	48154	london_10217990.html
1.0	55426	never+say+die_20287376.html	55422	never+say+die_20019406.html
0.9163879598662207	31280	have+yourself+a+merry+little+christmas_20144693.html	31264	have+yourself+a+merry+christmas_21052123.html
1.0	67407	si+juras+regresar_20050482.html	24099	falta+tanto+amor_20050445.html
1.0	43079	jingle+bell+rock_20225206.html	43078	jingle+bell+rock_20007602.html
0.8662207357859532	21527	drops+of+jupiter_20991943.html	21526	drops+of+jupiter_20140408.html
0.9130434782608695	31644	heart+of+gold_20531469.html	31640	heart+of+gold_20098988.html
0.9096989966555183	41649	it+only+happens+when+i+dance+with+you_20491991.html	41648	it+only+happens+when+i+dance+with+you_20068123.html
0.939799331103679	52713	miss+you+most_10174225.html	52712	miss+you+most+at+christmas_20683242.html
0.8762541806020067	70194	st+judys+comet_10202246.html	70193	st+judys+comet_10156939.html
0.8963210702341137	73019	teach+me+tonight_20723205.html	73018	teach+me+tonight_20700680.html
1.0	76976	theme+from+the+deep+down+deep+inside_20805390.html	20884	down+deep+inside+theme+from+the+deep_20553455.html
0.903010033444816	67576	silent+night_20772694.html	67564	silent+night_20460140.html
1.0	33738	holy+spirit+rain+down_20815176.html	33736	holy+spirit+rain+down_20626616.html
1.0	34910	hurt_20715562.html	34890	hurt+quiet_20923206.html
1.0	32385	here+comes+santa+claus_20855079.html	32384	here+comes+santa+claus_20756193.html
1.0	54341	my+girl_20092513.html	54337	my+girl_20005076.html
0.8963210702341137	12632	cant+find+my+way+home_20627329.html	12630	cant+find+my+way+home_20051493.html
0.959866220735786	3310	all+shook+up_20120139.html	3308	all+shook+up_20047784.html
0.9130434782608695	41917	its+beginning+to+look+a+lot+like+christmas_20815016.html	41915	its+beginning+to+look+a+lot+like+christmas_20312236.html
1.0	7680	beautiful+star+of+bethlehem_20674547.html	7679	beautiful+star+of+bethlehem_20162146.html
1.0	69254	something+must+break_20075921.html	17938	dead+souls_20075881.html
0.8528428093645485	33170	highwayman_20811350.html	33168	highwayman_20212662.html
0.9498327759197325	37774	i+want+you+to+want+me_20463594.html	37772	i+want+you+to+want+me_20346175.html
0.9163879598662207	56476	nobody+does+it+better_20620823.html	56472	nobody+does+it+better_20027401.html
0.9531772575250836	79390	turn+it+on_20083087.html	64707	running+in+the+family_20083115.html
0.903010033444816	67576	silent+night_20772694.html	67572	silent+night_20726048.html
1.0	17312	dance+the+night+away_20051519.html	17311	dance+the+night+away_20034166.html
0.9698996655518395	41881	its+alright+with+you_20740351.html	41880	its+alright+with+me_20319891.html
1.0	54341	my+girl_20092513.html	54340	my+girl_20087283.html
1.0	52460	milord_20515109.html	46749	lets+sew+our+pants+together_20247327.html
1.0	33653	holly+jolly+christmas_20766933.html	33651	holly+jolly+christmas_20674240.html
0.882943143812709	17088	d+i+v+o+r+c+e_20191217.html	17087	d+i+v+o+r+c+e_20041818.html
1.0	82264	what+you+sayin_20654854.html	36431	i+heard+a+rumour_20654860.html
0.8762541806020067	57951	on+moonlight+bay_20801520.html	53233	moonlight+bay_20259175.html
1.0	29765	grandmas+hands_21070357.html	29764	grandmas+hands_20208405.html
0.919732441471572	38701	if+u+cant+dance_10187992.html	38700	if+u+cant+dance+slide_20701359.html
1.0	34157	hot+blue+righteous_20149358.html	34156	hot+blue+and+righteous_20561178.html
1.0	23349	everything+must+change_20968852.html	23346	everything+must+change_20012769.html
1.0	60179	pearly+queen_20296547.html	60178	pearly+queen_20131235.html
1.0	54346	my+girl_20267455.html	54337	my+girl_20005076.html
0.9096989966555183	44855	knockin+on+heavens+door_20062358.html	44850	knockin+on+heavens+door_10139612.html
0.9665551839464883	49153	love+gun_20101100.html	49152	love+gun_20079886.html
0.8795986622073578	54635	my+one+and+only+love_20729273.html	54633	my+one+and+only+love_20268116.html
0.8929765886287625	41919	its+beginning+to+look+like+christmas_20802363.html	41916	its+beginning+to+look+a+lot+like+christmas_20766930.html
0.903010033444816	35573	i+cant+wait_20646205.html	35570	i+cant+wait_20482058.html
0.979933110367893	76613	the+turn+of+a+friendly+card_20005406.html	76612	the+turn+of+a+friendly+card+part+one_20952380.html
1.0	4985	any+ole+way_20288998.html	4984	any+ole+way+live_20814687.html
1.0	54346	my+girl_20267455.html	54340	my+girl_20087283.html
1.0	54346	my+girl_20267455.html	54344	my+girl_20267426.html
0.882943143812709	37301	i+shall+be+released_20992227.html	37299	i+shall+be+released_20132434.html
0.8929765886287625	30733	happnies+is+a+warm+gun_20702851.html	30718	happiness+is+a+warm+gun_20139591.html
1.0	54346	my+girl_20267455.html	54342	my+girl_20092799.html
1.0	54346	my+girl_20267455.html	54341	my+girl_20092513.html
1.0	6051	away+in+a+manger_21052042.html	6040	away+in+a+manger_20590499.html
1.0	54346	my+girl_20267455.html	54345	my+girl_20267454.html
1.0	28772	godsmack+awake_20648861.html	6023	awake_20061061.html
1.0	23515	exactly+like+you_20816526.html	23514	exactly+like+you_20816465.html
0.9765886287625418	43723	just+for+the+record_20088843.html	43722	just+for+the+record_20053718.html
0.8695652173913043	67573	silent+night_20748154.html	67571	silent+night_20725044.html
1.0	65499	say+it+isnt+so_20997878.html	65496	say+it+isnt+so_20098086.html
0.9364548494983278	37977	i+will+wait+for+you_21027995.html	37975	i+will+wait+for+you_20520079.html
0.9431438127090301	53875	mrsrobinson_10202257.html	53867	mrs+robinson_20485256.html
1.0	53875	mrsrobinson_10202257.html	53864	mrs+robinson_20263541.html
1.0	33756	home+again_20215467.html	5843	aubade+and+i+am+not+like+other+birds+of+prey_20152729.html
1.0	42198	its+raining+men_20756617.html	42197	its+raining+men_20756603.html
0.9765886287625418	18663	devoted+to+you_20191281.html	18662	devoted+to+you_20027249.html
1.0	13885	chelsea+hotel_20084759.html	13884	chelsea+hotel+2_20165976.html
1.0	68727	so+this+is+love_20877864.html	68726	so+this+is+love_20794991.html
0.903010033444816	67573	silent+night_20748154.html	67568	silent+night_20580268.html
1.0	83062	white+christmas_20774199.html	83060	white+christmas_20762110.html
1.0	2643	alexanders+ragtime+band_20251149.html	2639	alexanders+ragtime+band_20045664.html
0.8795986622073578	32434	here+he+comes_10149688.html	32433	here+he+comes+lover+man_20924963.html
1.0	83062	white+christmas_20774199.html	83061	white+christmas_20765488.html
1.0	31280	have+yourself+a+merry+little+christmas_20144693.html	31279	have+yourself+a+merry+little+christmas_20139592.html
1.0	72981	taxman_20131741.html	72980	taxman_20059134.html
1.0	85290	youll+see_20536055.html	85289	youll+see_20101902.html
1.0	74935	the+hard+way_20052529.html	69007	somebody+stand+by+me_20052528.html
0.9498327759197325	14470	cindy_20100226.html	14463	cindy+feat+nick+cave_20172463.html
0.8662207357859532	42894	jesse+james_20224382.html	42684	james+jesse_20593948.html
1.0	9927	blue+skies_20085362.html	9925	blue+skies_20055757.html
0.9698996655518395	22200	eleanor+rigby_20072775.html	22199	eleanor+rigby_10026674.html
0.9230769230769231	83379	why+does+it+always+rain+on+me_20512659.html	78976	travis+why+does+it+always+rain+on+me_20815761.html
1.0	83748	winter+wonderland_20756624.html	83747	winter+wonderland_20748153.html
1.0	38277	id+rather+leave+while+im+in+love_20780861.html	38276	id+rather+leave+while+im+in+love_20043981.html
